Year,ID1,Latitude,Longitude,Elevation,MAT,MAP
2006,Canton Creek,43.4137,-122.780403,503,11.4,1758
2006,Carlon,37.81006,-119.856796,1320,12.1,1055
2006,Cherokee Creek,39.55384,-120.987801,1289,12.6,2137
2006,Chino Creek,39.73262,-121.4039,776,14.5,2024
2006,Coast Fork of Williamette,43.6517,-123.087997,254,11.6,1647
2006,Corral Creek,35.8529,-118.447304,982,15.4,296
2006,Deep Creek,41.66546,-123.113403,694,12.6,201
2006,Deer Creek,42.27525,-123.639999,387,11.8,1844
2006,Fiddle Creek,39.5204,-120.998199,706,14.1,1840
2006,Hauser Creek,32.65822,-116.532303,788,14.9,148
2006,Kitchen Creek,32.75206,-116.452202,1173,13.4,214
2006,Little Jameson Creek,39.74298,-120.704002,1592,9.7,1556
2006,Little North Fork Middle Fork Feather,39.71209,-121.274803,510,14.7,1799
2006,Mill Creek,34.07808,-116.875603,1992,8.7,531
2006,Moss Creek Merced Drainage,37.67203,-119.818199,529,15.6,863
2006,North Fork Middle Fork Tule,36.20081,-118.650902,1284,13.2,818
2006,North Fork Tuolumne,37.98555,-120.204498,689,14.8,1003
2006,O'Neil Creek,41.80979,-123.118896,487,12.4,989
2006,Oregon Creek,39.39704,-121.082001,448,15.8,1459
2006,Paradise Creek,36.51883,-118.7603,887,15.1,842
2006,Rainbow Pool,37.81878,-120.007301,833,13.9,985
2006,Redwood Creek,36.68952,-118.909599,1677,10.5,1034
2006,Rock Creek,43.37876,-122.952103,295,11.8,1877
2006,South Fork Middle Fork Tule,36.13756,-118.574097,1664,10.6,893
2006,Sweetwater Creek,37.64232,-119.924797,370,16.2,734
2006,Sweetwater River,32.89913,-116.586502,1386,13.2,363
2006,Wawona,37.53822,-119.651398,1208,13,1072
2006,West Fork Mojave River,34.28425,-117.375397,1087,14.1,513
2006,Whitewater Canyon,33.99329,-116.662697,696,18.4,148
2006,Willow Creek,39.45785,-121.061798,748,14.4,1547
2007,Bear Creek,36.20696,-118.726898,1119,14.2,497
2007,Buck Meadows,37.77722,-120.063301,830,14.3,391
2007,Canton Creek,43.4137,-122.780403,503,10.9,1430
2007,Carlon,37.81006,-119.856796,1320,12.2,371
2007,Cherokee Creek,39.55384,-120.987801,1289,12.7,1206
2007,Chino Creek,39.73262,-121.4039,776,14.5,867
2007,Coast Fork of Williamette,43.6517,-123.087997,254,11.1,1271
2007,Corral Creek,35.8529,-118.447304,982,15.4,253
2007,Deep Creek,41.66546,-123.113403,694,12.2,147
2007,Deer Creek,42.27525,-123.639999,387,11.4,1269
2007,Fiddle Creek,39.5204,-120.998199,706,14.2,1051
2007,Hauser Creek,32.65822,-116.532303,788,14.1,143
2007,Kitchen Creek,32.75206,-116.452202,1173,12.6,201
2007,Little Jameson Creek,39.74298,-120.704002,1592,9.9,882
2007,Little North Fork Middle Fork Feather,39.71209,-121.274803,510,14.8,858
2007,Mill Creek,34.07808,-116.875603,1992,8.3,451
2007,Moss Creek Merced Drainage,37.67203,-119.818199,529,15.8,308
2007,North Fork Middle Fork Tule,36.20081,-118.650902,1284,13.2,559
2007,North Fork Tuolumne,37.98555,-120.204498,689,15,441
2007,O'Neil Creek,41.80979,-123.118896,487,12,681
2007,Oregon Creek,39.39704,-121.082001,448,15.9,856
2007,Paradise Creek,36.51883,-118.7603,887,15.2,504
2007,Rainbow Pool,37.81878,-120.007301,833,14.1,380
2007,Redwood Creek,36.68952,-118.909599,1677,10.7,596
2007,Rock Creek,43.37876,-122.952103,295,11.3,1459
2007,South Fork Middle Fork Tule,36.13756,-118.574097,1664,10.6,634
2007,Sweetwater Creek,37.64232,-119.924797,370,16.3,275
2007,Sweetwater River,32.89913,-116.586502,1386,12.4,308
2007,Wawona,37.53822,-119.651398,1208,13.1,409
2007,West Fork Mojave River,34.28425,-117.375397,1087,13.7,378
2007,Whitewater Canyon,33.99329,-116.662697,696,18,127
2007,Willow Creek,39.45785,-121.061798,748,14.5,899
2008,Bear Creek,36.20696,-118.726898,1119,14.4,607
2008,Buck Meadows,37.77722,-120.063301,830,14.4,709
2008,Canton Creek,43.4137,-122.780403,503,10.8,1327
2008,Carlon,37.81006,-119.856796,1320,12.3,768
2008,Cherokee Creek,39.55384,-120.987801,1289,12.6,1304
2008,Chino Creek,39.73262,-121.4039,776,14.4,1061
2008,Coast Fork of Williamette,43.6517,-123.087997,254,10.9,1234
2008,Corral Creek,35.8529,-118.447304,982,15.6,319
2008,Deep Creek,41.66546,-123.113403,694,12,130
2008,Deer Creek,42.27525,-123.639999,387,11.2,1190
2008,Fiddle Creek,39.5204,-120.998199,706,14.1,1136
2008,Hauser Creek,32.65822,-116.532303,788,14.4,199
2008,Kitchen Creek,32.75206,-116.452202,1173,13,285
2008,Little Jameson Creek,39.74298,-120.704002,1592,9.6,1007
2008,Little North Fork Middle Fork Feather,39.71209,-121.274803,510,14.7,1052
2008,Mill Creek,34.07808,-116.875603,1992,8.5,776
2008,Moss Creek Merced Drainage,37.67203,-119.818199,529,15.9,643
2008,North Fork Middle Fork Tule,36.20081,-118.650902,1284,13.4,701
2008,North Fork Tuolumne,37.98555,-120.204498,689,15,659
2008,O'Neil Creek,41.80979,-123.118896,487,11.8,634
2008,Oregon Creek,39.39704,-121.082001,448,15.8,901
2008,Paradise Creek,36.51883,-118.7603,887,15.4,668
2008,Rainbow Pool,37.81878,-120.007301,833,14.2,701
2008,Redwood Creek,36.68952,-118.909599,1677,10.8,794
2008,Rock Creek,43.37876,-122.952103,295,11.1,1437
2008,South Fork Middle Fork Tule,36.13756,-118.574097,1664,10.8,840
2008,Sweetwater Creek,37.64232,-119.924797,370,16.4,531
2008,Sweetwater River,32.89913,-116.586502,1386,12.7,472
2008,Wawona,37.53822,-119.651398,1208,13.2,824
2008,West Fork Mojave River,34.28425,-117.375397,1087,14,664
2008,Whitewater Canyon,33.99329,-116.662697,696,18.2,242
2008,Willow Creek,39.45785,-121.061798,748,14.4,961
2009,Bear Creek,36.20696,-118.726898,1119,14.2,496
2009,Buck Meadows,37.77722,-120.063301,830,14.3,631
2009,Canton Creek,43.4137,-122.780403,503,10.9,1184
2009,Carlon,37.81006,-119.856796,1320,12.1,579
2009,Cherokee Creek,39.55384,-120.987801,1289,12.5,1638
2009,Chino Creek,39.73262,-121.4039,776,14.4,1239
2009,Coast Fork of Williamette,43.6517,-123.087997,254,11.1,1073
2009,Corral Creek,35.8529,-118.447304,982,15.4,227
2009,Deep Creek,41.66546,-123.113403,694,12.2,115
2009,Deer Creek,42.27525,-123.639999,387,11.4,1037
2009,Fiddle Creek,39.5204,-120.998199,706,14,1413
2009,Hauser Creek,32.65822,-116.532303,788,14.7,203
2009,Kitchen Creek,32.75206,-116.452202,1173,13.2,276
2009,Little Jameson Creek,39.74298,-120.704002,1592,9.5,1283
2009,Little North Fork Middle Fork Feather,39.71209,-121.274803,510,14.6,1232
2009,Mill Creek,34.07808,-116.875603,1992,8.4,439
2009,Moss Creek Merced Drainage,37.67203,-119.818199,529,15.7,492
2009,North Fork Middle Fork Tule,36.20081,-118.650902,1284,13.3,564
2009,North Fork Tuolumne,37.98555,-120.204498,689,15,664
2009,O'Neil Creek,41.80979,-123.118896,487,11.9,392
2009,Oregon Creek,39.39704,-121.082001,448,15.7,1092
2009,Paradise Creek,36.51883,-118.7603,887,15.2,555
2009,Rainbow Pool,37.81878,-120.007301,833,14.1,603
2009,Redwood Creek,36.68952,-118.909599,1677,10.7,668
2009,Rock Creek,43.37876,-122.952103,295,11.3,1229
2009,South Fork Middle Fork Tule,36.13756,-118.574097,1664,10.7,640
2009,Sweetwater Creek,37.64232,-119.924797,370,16.3,447
2009,Sweetwater River,32.89913,-116.586502,1386,12.9,382
2009,Wawona,37.53822,-119.651398,1208,13.1,615
2009,West Fork Mojave River,34.28425,-117.375397,1087,13.7,407
2009,Whitewater Canyon,33.99329,-116.662697,696,18.2,154
2009,Willow Creek,39.45785,-121.061798,748,14.3,1181
2010,Bear Creek,36.20696,-118.726898,1119,13.8,948
2010,Buck Meadows,37.77722,-120.063301,830,14.1,1119
2010,Canton Creek,43.4137,-122.780403,503,11.1,1658
2010,Carlon,37.81006,-119.856796,1320,11.8,1100
2010,Cherokee Creek,39.55384,-120.987801,1289,12.4,2481
2010,Chino Creek,39.73262,-121.4039,776,14.2,1892
2010,Coast Fork of Williamette,43.6517,-123.087997,254,11.2,1604
2010,Corral Creek,35.8529,-118.447304,982,15.2,476
2010,Deep Creek,41.66546,-123.113403,694,12.7,214
2010,Deer Creek,42.27525,-123.639999,387,12.3,1853
2010,Fiddle Creek,39.5204,-120.998199,706,13.9,2149
2010,Hauser Creek,32.65822,-116.532303,788,14,613
2010,Kitchen Creek,32.75206,-116.452202,1173,12.6,859
2010,Little Jameson Creek,39.74298,-120.704002,1592,9.4,1823
2010,Little North Fork Middle Fork Feather,39.71209,-121.274803,510,14.5,1827
2010,Mill Creek,34.07808,-116.875603,1992,8.1,1165
2010,Moss Creek Merced Drainage,37.67203,-119.818199,529,15.4,914
2010,North Fork Middle Fork Tule,36.20081,-118.650902,1284,12.8,1063
2010,North Fork Tuolumne,37.98555,-120.204498,689,14.7,1137
2010,O'Neil Creek,41.80979,-123.118896,487,12.5,915
2010,Oregon Creek,39.39704,-121.082001,448,15.6,1777
2010,Paradise Creek,36.51883,-118.7603,887,14.7,981
2010,Rainbow Pool,37.81878,-120.007301,833,13.8,1086
2010,Redwood Creek,36.68952,-118.909599,1677,10.2,1180
2010,Rock Creek,43.37876,-122.952103,295,11.5,1809
2010,South Fork Middle Fork Tule,36.13756,-118.574097,1664,10.3,1223
2010,Sweetwater Creek,37.64232,-119.924797,370,16,804
2010,Sweetwater River,32.89913,-116.586502,1386,12.3,1122
2010,Wawona,37.53822,-119.651398,1208,12.7,1114
2010,West Fork Mojave River,34.28425,-117.375397,1087,13.6,1038
2010,Whitewater Canyon,33.99329,-116.662697,696,17.7,393
2010,Willow Creek,39.45785,-121.061798,748,14.2,1859
2011,Bear Creek,36.20696,-118.726898,1119,13,532
2011,Buck Meadows,37.77722,-120.063301,830,13.7,772
2011,Canton Creek,43.4137,-122.780403,503,10.3,1390
2011,Carlon,37.81006,-119.856796,1320,11.5,817
2011,Cherokee Creek,39.55384,-120.987801,1289,12,1344
2011,Chino Creek,39.73262,-121.4039,776,13.9,1119
2011,Coast Fork of Williamette,43.6517,-123.087997,254,10.3,1255
2011,Corral Creek,35.8529,-118.447304,982,14.5,275
2011,Deep Creek,41.66546,-123.113403,694,12,160
2011,Deer Creek,42.27525,-123.639999,387,11.3,1434
2011,Fiddle Creek,39.5204,-120.998199,706,13.5,1179
2011,Hauser Creek,32.65822,-116.532303,788,14.3,365
2011,Kitchen Creek,32.75206,-116.452202,1173,12.9,535
2011,Little Jameson Creek,39.74298,-120.704002,1592,9.1,881
2011,Little North Fork Middle Fork Feather,39.71209,-121.274803,510,14.2,1016
2011,Mill Creek,34.07808,-116.875603,1992,7.9,581
2011,Moss Creek Merced Drainage,37.67203,-119.818199,529,15.1,668
2011,North Fork Middle Fork Tule,36.20081,-118.650902,1284,12,594
2011,North Fork Tuolumne,37.98555,-120.204498,689,14.4,779
2011,O'Neil Creek,41.80979,-123.118896,487,11.8,741
2011,Oregon Creek,39.39704,-121.082001,448,15.2,1008
2011,Paradise Creek,36.51883,-118.7603,887,13.9,595
2011,Rainbow Pool,37.81878,-120.007301,833,13.5,763
2011,Redwood Creek,36.68952,-118.909599,1677,9.4,717
2011,Rock Creek,43.37876,-122.952103,295,10.6,1437
2011,South Fork Middle Fork Tule,36.13756,-118.574097,1664,9.5,681
2011,Sweetwater Creek,37.64232,-119.924797,370,15.7,563
2011,Sweetwater River,32.89913,-116.586502,1386,12.6,709
2011,Wawona,37.53822,-119.651398,1208,12.4,828
2011,West Fork Mojave River,34.28425,-117.375397,1087,13.1,417
2011,Whitewater Canyon,33.99329,-116.662697,696,17.7,195
2011,Willow Creek,39.45785,-121.061798,748,13.8,1039
2012,Bear Creek,36.20696,-118.726898,1119,14.3,612
2012,Buck Meadows,37.77722,-120.063301,830,15.3,956
2012,Canton Creek,43.4137,-122.780403,503,11.2,1976
2012,Carlon,37.81006,-119.856796,1320,13.1,980
2012,Cherokee Creek,39.55384,-120.987801,1289,13.2,2030
2012,Chino Creek,39.73262,-121.4039,776,14.9,1781
2012,Coast Fork of Williamette,43.6517,-123.087997,254,11.1,1789
2012,Corral Creek,35.8529,-118.447304,982,16,300
2012,Deep Creek,41.66546,-123.113403,694,12.7,239
2012,Deer Creek,42.27525,-123.639999,387,11.8,2057
2012,Fiddle Creek,39.5204,-120.998199,706,14.7,1773
2012,Hauser Creek,32.65822,-116.532303,788,14.7,241
2012,Kitchen Creek,32.75206,-116.452202,1173,13.3,352
2012,Little Jameson Creek,39.74298,-120.704002,1592,10.4,1333
2012,Little North Fork Middle Fork Feather,39.71209,-121.274803,510,15.2,1614
2012,Mill Creek,34.07808,-116.875603,1992,8.8,594
2012,Moss Creek Merced Drainage,37.67203,-119.818199,529,16.7,813
2012,North Fork Middle Fork Tule,36.20081,-118.650902,1284,13.4,691
2012,North Fork Tuolumne,37.98555,-120.204498,689,15.9,950
2012,O'Neil Creek,41.80979,-123.118896,487,12.5,1157
2012,Oregon Creek,39.39704,-121.082001,448,16.4,1554
2012,Paradise Creek,36.51883,-118.7603,887,15.1,681
2012,Rainbow Pool,37.81878,-120.007301,833,15,936
2012,Redwood Creek,36.68952,-118.909599,1677,10.7,822
2012,Rock Creek,43.37876,-122.952103,295,11.5,2112
2012,South Fork Middle Fork Tule,36.13756,-118.574097,1664,10.8,798
2012,Sweetwater Creek,37.64232,-119.924797,370,17.3,693
2012,Sweetwater River,32.89913,-116.586502,1386,13,480
2012,Wawona,37.53822,-119.651398,1208,14,980
2012,West Fork Mojave River,34.28425,-117.375397,1087,14.1,437
2012,Whitewater Canyon,33.99329,-116.662697,696,18.5,217
2012,Willow Creek,39.45785,-121.061798,748,15,1580
2013,Bear Creek,36.20696,-118.726898,1119,14.1,265
2013,Buck Meadows,37.77722,-120.063301,830,15,305
2013,Canton Creek,43.4137,-122.780403,503,10.9,774
2013,Carlon,37.81006,-119.856796,1320,12.8,325
2013,Cherokee Creek,39.55384,-120.987801,1289,12.9,633
2013,Chino Creek,39.73262,-121.4039,776,14.9,506
2013,Coast Fork of Williamette,43.6517,-123.087997,254,10.8,759
2013,Corral Creek,35.8529,-118.447304,982,15.7,157
2013,Deep Creek,41.66546,-123.113403,694,12.5,97
2013,Deer Creek,42.27525,-123.639999,387,11.5,692
2013,Fiddle Creek,39.5204,-120.998199,706,14.4,542
2013,Hauser Creek,32.65822,-116.532303,788,14.6,250
2013,Kitchen Creek,32.75206,-116.452202,1173,13.2,365
2013,Little Jameson Creek,39.74298,-120.704002,1592,9.9,464
2013,Little North Fork Middle Fork Feather,39.71209,-121.274803,510,15.1,467
2013,Mill Creek,34.07808,-116.875603,1992,8.5,434
2013,Moss Creek Merced Drainage,37.67203,-119.818199,529,16.4,262
2013,North Fork Middle Fork Tule,36.20081,-118.650902,1284,13.2,305
2013,North Fork Tuolumne,37.98555,-120.204498,689,15.5,304
2013,O'Neil Creek,41.80979,-123.118896,487,12.2,345
2013,Oregon Creek,39.39704,-121.082001,448,16.1,456
2013,Paradise Creek,36.51883,-118.7603,887,15.1,291
2013,Rainbow Pool,37.81878,-120.007301,833,14.7,303
2013,Redwood Creek,36.68952,-118.909599,1677,10.8,338
2013,Rock Creek,43.37876,-122.952103,295,11.2,816
2013,South Fork Middle Fork Tule,36.13756,-118.574097,1664,10.6,376
2013,Sweetwater Creek,37.64232,-119.924797,370,17,220
2013,Sweetwater River,32.89913,-116.586502,1386,12.9,476
2013,Wawona,37.53822,-119.651398,1208,13.8,329
2013,West Fork Mojave River,34.28425,-117.375397,1087,14,281
2013,Whitewater Canyon,33.99329,-116.662697,696,18.2,153
2013,Willow Creek,39.45785,-121.061798,748,14.7,479
2014,Bear Creek,36.20696,-118.726898,1119,15.6,465
2014,Buck Meadows,37.77722,-120.063301,830,16.4,741
2014,Canton Creek,43.4137,-122.780403,503,12.6,1559
2014,Carlon,37.81006,-119.856796,1320,14.2,717
2014,Cherokee Creek,39.55384,-120.987801,1289,14.3,1639
2014,Chino Creek,39.73262,-121.4039,776,16.1,1515
2014,Coast Fork of Williamette,43.6517,-123.087997,254,12.4,1391
2014,Corral Creek,35.8529,-118.447304,982,17.2,242
2014,Deep Creek,41.66546,-123.113403,694,14.3,181
2014,Deer Creek,42.27525,-123.639999,387,13.2,1619
2014,Fiddle Creek,39.5204,-120.998199,706,15.8,1429
2014,Hauser Creek,32.65822,-116.532303,788,16.5,316
2014,Kitchen Creek,32.75206,-116.452202,1173,15,446
2014,Little Jameson Creek,39.74298,-120.704002,1592,11.3,1043
2014,Little North Fork Middle Fork Feather,39.71209,-121.274803,510,16.4,1347
2014,Mill Creek,34.07808,-116.875603,1992,10.1,511
2014,Moss Creek Merced Drainage,37.67203,-119.818199,529,17.8,606
2014,North Fork Middle Fork Tule,36.20081,-118.650902,1284,14.7,526
2014,North Fork Tuolumne,37.98555,-120.204498,689,16.9,745
2014,O'Neil Creek,41.80979,-123.118896,487,14.1,907
2014,Oregon Creek,39.39704,-121.082001,448,17.5,1257
2014,Paradise Creek,36.51883,-118.7603,887,16.5,496
2014,Rainbow Pool,37.81878,-120.007301,833,16.1,714
2014,Redwood Creek,36.68952,-118.909599,1677,12.1,624
2014,Rock Creek,43.37876,-122.952103,295,12.8,1637
2014,South Fork Middle Fork Tule,36.13756,-118.574097,1664,12.1,604
2014,Sweetwater Creek,37.64232,-119.924797,370,18.4,525
2014,Sweetwater River,32.89913,-116.586502,1386,14.7,570
2014,Wawona,37.53822,-119.651398,1208,15.2,729
2014,West Fork Mojave River,34.28425,-117.375397,1087,15.3,389
2014,Whitewater Canyon,33.99329,-116.662697,696,19.8,197
2014,Willow Creek,39.45785,-121.061798,748,16.1,1281
